avg price;overall_rating;nation;league;skills;weakfoot;revision;pac;sho;pas;dri;def;phy
1133;78;Austria;Bundesliga;2;3;Normal;68;49;69;69;78;81
196000;86;Holland;LaLiga Santander;4;3;iF;80;66;86;89;77;77
4000;82;Mexico;Serie A TiM;4;3;CL;93;76;73;83;41;66
14750;84;Colombia;Serie A TiM;3;4;iF;73;83;59;77;40;85
1900;81;Spain;LaLiga Santander;3;3;Normal;42;69;73;75;78;79
1133;75;Morocco;Süper Lig;3;4;Normal;79;65;71;76;53;74
3362333;94;France;icons;5;5;icon;82;90;93;92;72;83
850;80;Spain;LaLiga Santander;4;4;Normal;60;73;78;77;70;66
683;77;Holland;Premier League;3;3;Normal;67;65;73;75;75;74
461667;85;Mexico;icons;4;3;icon;93;84;72;84;49;68
700;75;Wales;Premier League;3;3;Normal;79;76;72;74;40;49
800;81;Switzerland;Premier League;3;3;Normal;51;67;81;71;69;78
700;80;Spain;LaLiga Santander;3;4;Normal;81;78;76;81;58;75
783;77;Montenegro;Serie A TiM;3;4;Normal;87;71;72;75;72;76
500;78;Uruguay;SAF;3;4;Normal;66;80;62;71;27;84
1767;77;Denmark;Belgium Pro League;3;3;CL;91;56;68;74;71;80
1833;77;Brazil;Liga NOS;3;3;Normal;78;71;74;79;72;71
500;75;Senegal;Superliga;3;3;Normal;71;73;60;70;39;80
54333;84;France;Bundesliga;2;3;OTW;81;54;70;71;83;82
22333;80;Denmark;Serie A TiM;3;3;iF;70;81;61;72;46;84
500;75;England;Premier League;3;3;Normal;64;61;70;74;72;71
69667;86;italy;Serie A TiM;2;3;Halloween;81;42;82;68;87;81
1500;76;Mexico;Eredivisie;2;4;CL;70;53;66;68;75;75
11000;75;China PR;CSL;2;3;iF;61;74;60;69;40;81
279000;85;France;Ligue 1 Conforama;4;5;OTW;86;85;79;87;41;63
49667;85;Brazil;Serie A TiM;3;3;Normal;83;65;77;80;82;82
550;76;Argentina;LiGA Bancomer MX;3;3;Normal;59;78;60;69;45;77
700;76;Morocco;Ligue 1 Conforama;3;3;;74;62;76;78;65;67
2900;82;Argentina;LaLiga Santander;4;4;Normal;83;80;75;86;54;65
1033;80;Portugal;LaLiga Santander;4;3;Normal;79;75;76;83;30;57
800;75;Nigeria;Serie A TiM;3;3;Normal;87;61;70;75;70;75
1733;79;Uruguay;LaLiga Santander;2;3;Normal;58;31;58;58;79;80
1167;75;England;Premier League;3;4;CL;71;68;74;76;46;53
2033;76;Turkey;Ligue 1 Conforama;3;3;CL;81;42;70;71;73;74
533;79;Mali;Bundesliga;3;3;Normal;73;49;69;73;77;77
700;80;Argentina;SAF;4;3;Normal;55;58;73;79;75;83
500;76;Peru;Major League Soccer;4;4;Normal;80;77;64;76;32;61
5333;75;Senegal;Ligue 1 Conforama;3;4;Normal;81;72;69;76;30;67
3567;83;England;Premier League;3;3;CL;64;70;83;77;78;80
567;77;italy;Serie A TiM;4;2;;78;66;76;79;70;71
1800;83;Slovenia;Bundesliga;3;4;Normal;76;67;80;85;63;62
650;77;italy;Serie A TiM;3;3;Normal;70;65;75;78;72;66
817;75;England;Premier League;2;4;Normal;51;44;67;64;75;71
2900;83;France;Bundesliga;3;3;Normal;69;77;79;78;76;79
1000;80;Spain;LaLiga Santander;3;3;CL;58;50;73;72;77;73
642000;88;Holland;icons;3;3;icon;77;86;86;79;87;83
1000;77;Argentina;SAF;2;3;Normal;33;59;56;47;76;84
3067;77;France;Major League Soccer;4;4;Normal;84;76;73;78;48;66
750;76;Greece;LaLiga Santander;2;3;Normal;32;44;56;61;74;82
17167;87;France;LaLiga Santander;4;4;CL;76;82;80;86;39;77
517;78;Algeria;Ligue 1 Conforama;3;3;Normal;73;78;70;73;33;80
3433;83;Argentina;Premier League;2;3;Normal;56;57;63;61;83;78
950;77;England;Premier League;3;3;Normal;87;72;70;78;39;61
600;75;Spain;LaLiga Santander;3;3;Normal;46;70;80;71;48;60
41167;85;Portugal;Bundesliga;4;2;Halloween;89;79;84;88;68;84
479333;86;England;icons;4;4;icon;82;83;86;87;61;84
933;75;Colombia;LaLiga Santander;3;3;Normal;53;61;68;69;72;79
650;77;Cape Verde islands;Hellas Liga;2;3;Normal;67;44;54;60;76;82
500;75;Austria;Major League Soccer;4;3;Normal;83;73;68;76;48;73
506333;86;England;icons;3;3;icon;70;85;88;78;80;81
1667;77;Germany;Bundesliga;2;4;Normal;48;41;52;51;79;71
1100;81;Spain;Ligue 1 Conforama;3;3;Normal;53;73;87;78;60;56
13333;80;Algeria;Ligue 1 Conforama;2;3;iF;57;79;73;73;50;84
18000;87;Brazil;LaLiga Santander;2;3;CL;62;72;75;72;85;89
650;77;italy;Serie A TiM;3;3;Normal;64;71;75;76;72;74
1900;79;France;Bundesliga;3;2;CL;78;27;54;68;80;78
750;77;Brazil;Serie A TiM;2;3;Normal;48;40;49;54;80;63
10917;81;Nigeria;Serie A TiM;2;3;iF;71;38;51;51;83;82
883;76;France;Ligue 1 Conforama;2;4;Normal;70;51;68;66;76;76
800;75;Argentina;Major League Soccer;2;3;Normal;72;48;62;66;73;78
5900;79;Brazil;Serie A TiM;3;4;CL;71;70;74;74;78;76
3246333;91;Portugal;icons;4;5;icon;93;93;88;90;42;74
1167;76;Holland;Bundesliga;3;4;;73;75;71;73;36;73
500;75;Sweden;Süper Lig;3;4;Normal;70;70;75;77;34;60
1800;79;England;Premier League;2;4;Normal;58;45;66;64;79;78
1467;81;Croatia;Serie A TiM;3;4;Normal;64;73;79;80;76;73
1933;77;Austria;Bundesliga;3;5;Normal;67;76;66;72;38;84
655667;85;Holland;icons;4;4;icon;83;81;84;84;71;83
396667;88;Senegal;Premier League;4;4;CL;94;83;77;88;44;74
1700;83;Brazil;CSL;4;3;Normal;74;76;83;81;55;50
700;79;England;Premier League;4;4;Normal;75;72;82;79;39;57
5367;84;Germany;Premier League;4;4;Normal;66;74;84;84;72;71
500;76;Colombia;Liga Dimayor;4;3;Normal;57;75;72;77;28;72
750;77;Romania;Eredivisie;4;4;CL;69;74;78;75;65;70
833;75;Portugal;Liga NOS;4;3;Normal;66;76;76;77;49;67
12667;82;Argentina;Ligue 1 Conforama;3;5;iF;83;84;70;78;41;76
110000;89;Spain;LaLiga Santander;3;3;CL;72;68;75;74;87;85
1100;81;France;Premier League;3;3;Normal;69;74;73;76;79;82
650;75;France;Ligue 1 Conforama;2;4;Normal;67;62;66;70;76;75
700;80;Spain;Major League Soccer;4;5;Normal;66;73;78;83;50;60
13417;84;Brazil;LaLiga Santander;4;4;iF;71;85;70;77;42;83
42583;84;Germany;Bundesliga;4;4;OTW;82;78;81;85;40;68
5333;84;Portugal;Premier League;3;4;Normal;56;75;85;82;71;67
1400;76;France;EFL Championship;4;3;Normal;73;70;72;82;49;65
700;79;Switzerland;Premier League;2;4;Normal;62;66;71;69;80;75
500;75;Greece;Superliga;3;3;Normal;75;61;71;74;73;78
6667;84;Brazil;LaLiga Santander;4;3;CL;69;71;81;86;73;70
2767;76;Brazil;LaLiga Santander;4;3;CL;85;72;65;80;29;57
900;76;England;Premier League;3;3;Normal;74;74;57;69;31;68
500;77;Holland;Eredivisie;3;3;Normal;71;64;68;72;74;80
1400;79;Côte d'ivoire;Serie A TiM;3;4;Normal;72;72;72;77;78;88
500;76;Korea Republic;LaLiga Santander;4;3;Normal;72;71;75;79;27;49
5700;84;Croatia;Serie A TiM;3;3;CL;68;80;71;76;65;86
700;76;Colombia;Major League Soccer;4;3;Normal;86;73;70;80;28;65
213000;86;Holland;icons;3;3;icon;78;86;70;78;40;75
800;80;Argentina;CSL;2;3;Normal;66;53;72;69;79;75
2000;82;italy;Serie A TiM;2;3;Normal;64;39;55;65;85;74
517;75;Argentina;SAF;3;4;Normal;79;63;70;73;70;78
933;79;Brazil;Saudi Professional League;2;3;Normal;53;55;66;55;79;83
833;76;Germany;Bundesliga 2;3;3;Normal;64;46;58;67;77;77
950;79;Finland;Bundesliga;3;5;Normal;50;49;69;71;80;71
2000;82;Denmark;Bundesliga;3;4;CL;77;73;74;75;83;82
667;78;Spain;LaLiga Santander;3;3;Normal;68;39;69;73;75;74
13833;79;Norway;Österreichische Fußball-Bundesliga;3;3;iF;83;78;68;77;41;82
850;77;Spain;LaLiga Santander;3;3;Normal;84;55;66;70;75;70
12167;84;Serbia;Bundesliga;3;2;iF;89;79;81;83;68;79
567;77;Argentina;LiGA Bancomer MX;2;4;Normal;50;52;66;64;77;79
2567;79;France;Bundesliga;3;3;Normal;69;47;72;70;81;74
650;75;France;Ligue 1 Conforama;3;3;Normal;68;59;66;74;73;73
1333;82;Spain;LaLiga Santander;4;5;Normal;56;73;85;84;65;58
900;78;Spain;LaLiga Santander;3;4;Normal;74;66;71;74;78;72
29917;89;italy;Serie A TiM;2;3;CL;68;46;58;62;90;82
2700;83;Togo;LaLiga Santander;2;4;Normal;72;37;61;62;83;79
13000;83;Côte d'ivoire;Premier League;4;3;Normal;91;81;75;85;33;67
11417;82;Colombia;SAF;3;3;iF;91;67;75;82;77;83
11917;85;Germany;Bundesliga;2;3;CL;72;42;55;51;86;82
4000;83;Argentina;Premier League;4;3;CL;77;78;82;84;65;72
950;78;Spain;LaLiga Santander;4;3;Normal;68;77;76;78;45;64
1200;78;Republic of ireland;Premier League;3;4;Normal;74;63;71;73;74;78
850;77;Spain;Serie A TiM;3;3;Normal;79;68;72;78;63;66
650;76;Ukraine;Hellas Liga;2;3;Normal;50;39;59;46;76;75
1767;79;England;Premier League;2;3;Normal;55;51;61;58;78;76
850;81;Serbia;Premier League;3;3;Normal;48;68;77;72;80;78
950;80;Holland;Eredivisie;3;2;Normal;78;77;81;81;36;62
1400;82;England;Premier League;4;3;Normal;80;78;76;83;58;72
700;78;FYR Macedonia;LaLiga Santander;4;4;Normal;72;81;78;80;63;56
750;75;Jamaica;Premier League;2;2;Normal;29;34;41;55;76;72
1000;78;France;Ligue 1 Conforama;3;3;CL;70;64;75;75;77;82
1433;78;Belgium;Premier League;4;4;Normal;82;76;67;75;27;74
1200;80;England;Premier League;4;3;Normal;87;78;67;77;39;75
3900;75;Colombia;Liga NOS;3;2;Normal;86;49;65;69;71;71
700;80;Belgium;Premier League;4;5;Normal;63;78;82;78;68;67
1700;82;Brazil;Saudi Professional League;4;3;Normal;81;77;79;83;46;75
358000;89;England;icons;2;3;icon;66;60;81;75;91;83
2733;75;Argentina;LiGA Bancomer MX;4;3;Normal;65;71;78;76;47;77
12000;76;Montenegro;Allsvenskan;3;3;iF;87;72;69;77;53;74
11417;82;England;Premier League;2;3;iF;50;43;61;65;83;81
7100;82;Belgium;Bundesliga;4;4;Normal;82;77;80;85;47;64
733;75;Germany;Süper Lig;3;4;Normal;73;69;74;78;71;70
19583;87;Belgium;Premier League;3;3;CL;63;63;74;73;87;79
6033;84;Germany;Premier League;4;4;CL;66;74;84;84;72;71
850;81;Spain;LaLiga Santander;4;4;Normal;82;73;79;81;58;69
750;75;England;EFL Championship;3;3;Normal;70;50;63;71;72;85
641667;86;italy;icons;4;5;icon;91;72;82;84;82;84
9233;82;Brazil;Ukraine Liga;4;3;CL;92;79;75;86;47;69
1367;75;Spain;LaLiga Santander;3;3;CL;77;76;68;76;40;62
113333;84;Holland;Bundesliga;3;3;Halloween;84;60;66;75;83;85
667;78;Greece;Hellas Liga;3;4;CL;77;74;77;80;40;67
1633;80;italy;Serie A TiM;4;5;Normal;86;73;80;83;48;53
1300;78;Holland;Bundesliga;2;3;Normal;69;58;66;64;80;75
783;75;Algeria;Hellas Liga;4;4;CL;72;75;69;75;43;67
1100;77;Belgium;Belgium Pro League;2;4;CL;63;35;47;57;81;75
500;75;Colombia;Major League Soccer;3;4;Normal;80;60;66;71;72;78
1067;76;Mexico;LiGA Bancomer MX;4;4;Normal;89;67;69;80;45;71
517;75;Argentina;SAF;3;4;Normal;81;75;65;73;36;72
1300;75;Korea Republic;Bundesliga;4;3;Normal;73;72;73;76;52;60
800;77;Spain;LaLiga Santander;3;3;Normal;74;77;67;78;30;53
5900;82;Portugal;Premier League;3;4;Normal;86;64;77;81;79;73
600;76;Spain;LaLiga Santander;4;5;Normal;56;68;70;74;65;55
9067;84;England;Premier League;4;3;CL;72;81;79;82;71;79
40333;86;Holland;Serie A TiM;2;4;OTW;68;61;67;70;85;85
33417;79;England;Premier League;4;2;OTW;87;50;63;78;80;72
386667;86;Spain;icons;2;3;icon;75;65;73;71;87;82
700;75;Angola;Belgium Pro League;4;3;Normal;84;61;69;76;71;78
850;80;Russia;League of Russia;4;4;Normal;86;81;70;76;32;73
853667;90;Holland;icons;4;4;icon;85;89;83;88;35;73
13833;86;Argentina;Ligue 1 Conforama;5;2;CL;84;79;84;87;48;68
583;75;Spain;LaLiga Santander;3;3;Normal;74;75;65;73;43;66
1700;79;France;Bundesliga;2;3;CL;62;34;61;51;80;80
500;75;Morocco;LaLiga Santander;3;3;Normal;74;62;69;72;73;73
650;75;Denmark;Superliga;4;4;Normal;84;64;71;80;58;72
11333;81;Greece;Hellas Liga;3;4;iF;79;76;82;84;54;67
20000;86;Spain;Serie A TiM;4;3;iF;73;78;88;86;51;61
4033;79;Brazil;Süper Lig;3;3;Normal;82;64;75;76;71;76
833;78;Portugal;LaLiga Santander;2;3;Normal;39;53;67;62;78;73
767;75;Spain;LaLiga 1 i 2 i 3;3;3;Normal;79;70;73;75;58;65
600;76;Belgium;Premier League;4;4;Normal;69;70;77;78;61;64
378333;89;Germany;icons;3;4;icon;83;87;75;81;42;78
8400;85;Colombia;LaLiga Santander;4;2;Normal;55;86;87;86;50;63
17917;87;Germany;Bundesliga;3;3;Normal;51;58;76;73;89;76
734667;87;Brazil;icons;4;5;icon;80;86;87;87;47;82
1033;78;Argentina;SAF;2;4;Normal;50;60;57;54;78;79
5300;80;Spain;Premier League;3;3;Normal;92;51;70;77;76;66
700;76;Nigeria;Süper Lig;3;4;Normal;81;74;70;79;33;73
750;75;Scotland;EFL Championship;4;4;Normal;82;70;71;75;43;70
583;79;Ukraine;Ukraine Liga;4;4;Normal;83;73;77;80;47;56
118667;84;Portugal;LaLiga Santander;4;3;iF;93;59;72;83;80;77
7467;84;England;Bundesliga;5;4;Normal;88;72;77;90;36;60
3100;76;Brazil;Hellas Liga;3;4;CL;67;64;72;69;72;78
3433;81;Spain;LaLiga Santander;4;3;CL;85;61;77;80;75;69
1400;80;England;Premier League;4;4;Normal;82;73;78;83;66;73
567;75;England;Premier League;3;4;Normal;78;69;71;76;45;57
383;75;Holland;Raiffeisen Super League;3;4;Normal;63;74;70;71;43;69
567;77;Morocco;LaLiga Santander;3;4;Normal;63;73;79;76;68;67
667;79;Spain;LaLiga Santander;3;4;Normal;61;79;63;75;38;73
650;76;Spain;LaLiga Santander;2;3;Normal;40;56;69;66;73;74
14250;82;Côte d'ivoire;Premier League;3;3;iF;80;62;78;79;80;79
567;75;italy;Serie A TiM;3;3;Normal;78;76;72;79;44;59
650;75;Chile;Süper Lig;4;4;Normal;78;74;69;76;35;75
500;75;FYR Macedonia;Croatia Liga;3;3;Normal;61;60;64;66;73;80
16167;86;Brazil;Bundesliga;5;4;CL;79;80;84;90;52;64
1237667;93;Portugal;Serie A TiM;5;4;Normal;90;93;82;89;35;78
750;80;Belgium;Belgium Pro League;4;5;CL;48;76;81;77;65;73
1100;77;Spain;LaLiga Santander;3;4;CL;81;76;63;76;41;67
600;77;Austria;Österreichische Fußball-Bundesliga;3;4;CL;71;73;78;81;65;73
650;75;Paraguay;Serie A TiM;3;2;Normal;69;74;63;70;32;79
1900;83;Spain;Serie A TiM;4;4;Normal;65;78;78;82;74;69
11750;83;Colombia;Premier League;2;3;Normal;74;45;57;67;83;81
600;75;Republic of ireland;Premier League;3;4;Normal;58;60;73;73;74;65
800;77;Morocco;Premier League;4;4;Normal;78;67;71;86;27;52
850;78;France;Ligue 1 Conforama;2;3;Normal;64;46;63;63;78;74
950;77;Bosnia and Herzegovina;Bundesliga;3;3;Normal;41;78;68;72;41;70
950;81;Mexico;Liga NOS;5;5;Normal;83;70;75;88;62;54
22500;88;Spain;Premier League;4;2;Normal;65;74;88;89;52;57
600;78;France;Premier League;3;3;Normal;71;55;66;71;76;81
4600;82;Serbia;Bundesliga;3;2;Normal;87;76;77;81;67;78
700;78;Senegal;LaLiga Santander;3;3;Normal;44;66;68;68;78;85
567;75;England;Premier League;2;3;Normal;63;49;65;68;74;76
253667;86;England;Premier League;2;2;iF;92;67;78;79;83;83
383;79;Spain;LaLiga Santander;3;3;Normal;71;61;74;78;71;77
12417;81;Romania;Major League Soccer;3;5;iF;90;77;74;84;31;61
12750;82;Poland;League of Russia;3;3;iF;69;66;75;73;77;83
11000;81;England;Premier League;3;3;iF;76;65;79;79;80;72
49833;87;Belgium;Serie A TiM;4;4;Normal;88;83;80;90;35;53
1300;79;Portugal;Serie A TiM;3;3;Normal;83;49;73;79;73;67
850;75;Germany;Bundesliga;3;3;Normal;66;58;68;70;75;72
1200;82;Colombia;Serie A TiM;3;4;Normal;71;81;56;76;37;83
750;77;Spain;LaLiga Santander;3;4;Normal;69;75;69;77;38;68
850;75;France;Ligue 1 Conforama;2;2;Normal;62;33;46;59;73;78
2967;82;Serbia;Serie A TiM;3;3;Normal;69;74;81;77;82;79
3300;77;France;Ligue 1 Conforama;4;3;CL;73;68;75;77;74;73
12417;84;Holland;Premier League;4;3;CL;77;73;78;85;76;78
1700;77;Austria;Bundesliga;2;4;Normal;65;51;60;65;77;75
11000;81;Czech Republic;Bundesliga;3;4;iF;70;76;81;81;71;65
4533;83;Germany;Bundesliga;2;4;CL;71;27;59;58;83;81
850;78;Argentina;LaLiga Santander;3;2;Normal;84;72;75;79;47;54
933;76;Spain;LaLiga Santander;4;3;CL;75;68;73;78;61;62
6767;82;Argentina;Eredivisie;3;2;Normal;81;57;72;76;80;81
29833;89;Senegal;Serie A TiM;2;3;CL;71;28;54;68;89;87
92500;80;Portugal;LaLiga Santander;5;4;OTW;82;80;74;81;40;70
900;79;Ukraine;Serie A TiM;4;4;Normal;71;77;81;77;64;80
500;78;Russia;League of Russia;3;2;Normal;74;66;78;79;31;62
428333;87;England;icons;3;4;icon;85;89;69;82;40;75
11250;86;italy;Serie A TiM;2;4;Normal;58;58;69;71;87;79
900;78;Spain;Bundesliga;2;3;Normal;54;60;70;69;79;72
239000;85;Portugal;icons;4;4;icon;84;76;84;83;42;75
835000;92;Brazil;Ligue 1 Conforama;5;5;Normal;91;85;87;95;32;58
700;76;Côte d'ivoire;EFL Championship;2;3;Normal;51;28;44;56;76;79
7267;84;Germany;Bundesliga;2;4;CL;66;50;72;66;84;82
