avg price;overall_rating;club;nation;league;position;skills;weakfoot;foot;origin;pac;sho;pas;dri;def;phy
917;79;FC Barcelona;Spain;LaLiga Santander;LB;3;3;Left;N\A;85;64;72;74;75;76
850;80;Real Betis;Spain;LaLiga Santander;LM;4;3;Right;N\A;66;78;83;82;44;56
817;80;D.C. United;England;Major League Soccer;ST;3;4;Right;N\A;64;81;80;76;56;76
700;80;Getafe CF;Spain;LaLiga Santander;ST;3;4;Right;N\A;39;83;67;70;41;70
983;80;AS Saint-etienne;France;Ligue 1 Conforama;CB;2;3;Right;N\A;52;58;69;67;81;76
967;80;SD Eibar;Brazil;LaLiga Santander;ST;4;3;Right;N\A;60;81;61;79;35;67
1000;80;Lazio;Romania;Serie A TiM;CB;3;3;Left;N\A;64;64;65;68;83;69
1300;80;Athletic Club;Spain;LaLiga Santander;CAM;3;3;Right;N\A;47;82;80;77;72;81
1900;80;AS Monaco Football Club SA;Brazil;Ligue 1 Conforama;CB;2;4;Right;N\A;53;65;62;61;81;71
1300;80;Valencia CF;Denmark;LaLiga Santander;CM;3;3;Right;N\A;73;77;81;77;76;75
800;80;SD Eibar;Spain;LaLiga Santander;RM;4;3;Right;N\A;60;78;85;80;45;59
783;80;impact Montreal;Argentina;Major League Soccer;LW;5;4;Right;N\A;73;81;74;84;55;75
1100;80;Bayer 04 Leverkusen;Germany;Bundesliga;RB;2;3;Right;N\A;65;64;72;72;83;77
1800;80;Bayer 04 Leverkusen;Germany;Bundesliga;CB;2;4;Right;N\A;65;51;62;61;82;77
633;80;Watford;France;Premier League;CDM;3;3;Right;N\A;52;71;74;73;78;77
1200;80;Getafe CF;Portugal;LaLiga Santander;LB;4;3;Left;N\A;75;69;76;76;77;72
967;80;Roma;Argentina;Serie A TiM;CB;2;2;Right;N\A;33;41;54;55;82;81
900;80;Eintracht Frankfurt;Japan;Bundesliga;CB;3;3;Right;N\A;53;51;76;72;81;69
1000;80;Núñez;Argentina;SAF;ST;4;3;Right;N\A;71;79;72;75;58;86
1300;80;Milan;Argentina;Serie A TiM;CB;3;3;Right;N\A;66;47;63;68;83;72
1033;80;AS Saint-etienne;France;Ligue 1 Conforama;CDM;3;3;Right;N\A;70;61;75;74;75;78
917;80;Borussia Mönchengladbach;Germany;Bundesliga;CF;4;4;Right;N\A;66;80;78;79;59;72
850;80;Galatasaray SK;France;Süper Lig;CDM;2;3;Right;N\A;42;55;71;69;79;86
900;80;West Ham United;Argentina;Premier League;CAM;4;3;Right;N\A;77;72;78;85;32;50
1400;80;Valencia CF;France;LaLiga Santander;CM;3;3;Right;N\A;70;66;75;78;78;77
1700;80;Shanghai SiPG FC;Brazil;CSL;RM;4;3;Left;N\A;78;85;76;80;47;86
2367;80;Olympique de Marseille;Holland;Ligue 1 Conforama;CM;3;3;Left;N\A;57;72;80;73;77;80
4367;80;Roma;England;Serie A TiM;CB;2;3;Right;N\A;69;47;58;59;79;81
1933;80;AS Monaco Football Club SA;Poland;Ligue 1 Conforama;CB;2;2;Right;N\A;45;32;44;54;79;82
1117;79;Arsenal;Germany;Premier League;CB;2;3;Right;N\A;60;57;63;62;77;77
1767;80;TSG 1899 Hoffenheim;Germany;Bundesliga;CB;2;3;Right;N\A;73;57;71;67;80;79
1033;80;Watford;Argentina;Premier League;LM;4;4;Right;N\A;75;73;79;83;61;67
717;80;SD Eibar;Spain;LaLiga Santander;ST;4;4;Right;N\A;60;78;70;75;43;78
1200;80;Bournemouth;England;Premier League;ST;4;3;Right;N\A;87;78;67;77;39;75
900;80;VfL Wolfsburg;France;Bundesliga;CDM;2;3;Right;N\A;59;59;67;66;83;79
1400;80;Liverpool;England;Premier League;CM;4;4;Right;N\A;82;73;78;83;66;73
1067;80;Atalanta;Colombia;Serie A TiM;ST;4;4;Right;N\A;88;76;68;83;27;68
883;80;Athletic Club;Spain;LaLiga Santander;RM;4;5;Right;N\A;76;79;80;80;59;67
917;80;Levante UD;Spain;LaLiga Santander;CM;4;3;Right;N\A;61;73;81;78;73;72
783;80;Club Brugge KV;Belgium;Belgium Pro League;CAM;4;5;Right;N\A;48;76;81;77;65;73
950;80;Real Betis;Spain;LaLiga Santander;LM;4;4;Right;N\A;89;75;76;81;48;61
1633;80;Eintracht Frankfurt;Austria;Bundesliga;CB;2;3;Left;N\A;68;61;64;60;81;80
1300;80;FC Schalke 04;Senegal;Bundesliga;CB;2;3;Right;N\A;62;49;65;64;80;81
933;80;RCD Espanyol;Spain;LaLiga Santander;CM;4;3;Right;N\A;45;69;79;80;66;67
1367;80;SV Werder Bremen;Holland;Bundesliga;CM;3;3;Right;N\A;65;78;74;76;70;75
1100;80;TSG 1899 Hoffenheim;Czech Republic;Bundesliga;RWB;3;2;Right;N\A;77;43;74;75;75;81
700;80;Toronto FC;Spain;Major League Soccer;CAM;4;5;Right;N\A;66;73;78;83;50;60
1500;80;Borussia Mönchengladbach;Germany;Bundesliga;CDM;3;3;Right;N\A;52;49;71;73;77;77
1000;80;Chelsea;France;Premier League;CB;2;3;Right;N\A;64;51;59;56;78;83
1633;80;Athletic Club;Spain;LaLiga Santander;CB;2;3;Left;N\A;70;56;64;62;80;78
850;79;Chelsea;Belgium;Premier League;ST;4;5;Right;N\A;76;79;58;78;33;72
3500;80;Paris Saint-Germain;Spain;Ligue 1 Conforama;LB;4;3;Left;N\A;82;61;78;85;74;66
700;80;Real Sociedad;Spain;LaLiga Santander;CF;3;4;Right;N\A;81;78;76;81;58;75
850;80;Villarreal CF;Spain;LaLiga Santander;CM;4;4;Right;N\A;60;73;78;77;70;66
950;80;Everton;England;Premier League;CB;2;3;Right;N\A;60;49;62;66;80;79
1133;80;Bournemouth;Holland;Premier League;CB;2;3;Left;N\A;75;53;70;72;81;77
800;80;Núñez;Colombia;SAF;CAM;4;2;Left;N\A;73;77;81;83;37;50
2600;80;RB Leipzig;Germany;Bundesliga;LB;3;3;Left;N\A;69;66;72;72;80;80
1400;80;Everton;Portugal;Premier League;CDM;4;4;Right;N\A;65;71;78;80;73;80
2300;80;Olympique Lyonnais;France;Ligue 1 Conforama;ST;4;3;Right;N\A;82;77;61;76;30;81
633;80;RC Celta;Spain;LaLiga Santander;ST;3;4;Right;N\A;77;79;69;78;53;72
700;80;Buenos Aires;Argentina;SAF;CDM;4;3;Right;N\A;55;58;73;79;75;83
750;80;Lazio;Argentina;Serie A TiM;CF;4;4;Right;N\A;84;75;75;84;39;67
1267;80;Milan;italy;Serie A TiM;CB;2;3;Right;N\A;64;34;46;63;83;74
1000;80;Milan;Poland;Serie A TiM;ST;3;3;Right;N\A;76;80;53;73;38;71
600;80;Getafe CF;Spain;LaLiga Santander;ST;3;3;Right;N\A;72;79;61;75;31;77
800;80;Wolverhampton Wanderers;Portugal;Premier League;LF;4;5;Right;N\A;83;77;70;84;53;76
1500;80;Liverpool;England;Premier League;CB;3;3;Right;N\A;81;30;64;68;79;76
1000;80;Manchester United;Côte d'ivoire;Premier League;CB;3;3;Right;N\A;76;42;58;63;79;80
1500;80;Atletico Madrid;Spain;LaLiga Santander;CDM;3;3;Right;N\A;58;50;73;72;77;73
1600;80;Athletic Club;Spain;LaLiga Santander;CB;2;3;Right;N\A;62;49;58;62;81;74
1033;80;Newcastle United;Paraguay;Premier League;LW;4;2;Left;N\A;89;74;76;81;48;63
1200;80;Real Madrid;Spain;LaLiga Santander;RB;3;3;Right;N\A;89;53;71;76;77;69
1000;80;Valencia CF;Spain;LaLiga Santander;RM;3;4;Right;N\A;77;74;81;78;62;68
817;80;Lazio;italy;Serie A TiM;RM;3;3;Right;N\A;88;62;76;80;54;62
1050;80;RCD Espanyol;Spain;LaLiga Santander;RM;3;3;Left;N\A;82;71;77;81;55;61
1500;80;SL Benfica;Portugal;Liga NOS;CB;2;4;Right;N\A;64;38;50;60;81;83
600;80;Real Betis;Spain;LaLiga Santander;ST;3;3;Right;N\A;77;79;59;77;31;72
2900;81;Sporting CP;France;Liga NOS;CB;2;2;Left;N\A;68;64;73;63;83;81
833;81;Racing Club;Argentina;SAF;ST;4;4;Right;N\A;75;82;73;80;50;70
850;81;Guangzhou R&F FC;Belgium;CSL;CM;4;2;Left;N\A;73;68;77;87;77;80
1467;81;FC Girondins de Bordeaux;France;Ligue 1 Conforama;CB;2;3;Right;N\A;60;43;63;65;82;74
1400;81;SL Benfica;Brazil;Liga NOS;CB;2;2;Right;N\A;55;42;54;54;82;79
1333;81;LOSC Lille;Portugal;Ligue 1 Conforama;CB;2;3;Right;N\A;36;38;54;61;81;76
850;81;Real Betis;Mexico;LaLiga Santander;CM;4;2;Left;N\A;68;68;81;82;72;68
967;81;Valencia CF;France;LaLiga Santander;ST;3;4;Right;N\A;85;79;74;77;43;67
1100;81;Athletic Club;Spain;LaLiga Santander;CM;3;3;Right;N\A;49;73;84;74;67;71
1767;81;Lazio;italy;Serie A TiM;CDM;3;4;Right;N\A;64;76;76;76;79;79
1000;79;Girona FC;Uruguay;LaLiga 1 i 2 i 3;ST;4;3;Right;N\A;69;78;69;75;48;82
1200;81;Torino;Cameroon;Serie A TiM;CB;2;3;Right;N\A;70;44;64;70;82;74
850;81;Manchester United;Serbia;Premier League;CDM;3;3;Left;N\A;48;68;77;72;80;78
900;81;Valencia CF;Central African Republic;LaLiga Santander;CM;4;2;Left;N\A;69;73;76;79;78;88
3600;81;Roma;italy;Serie A TiM;RB;4;3;Right;N\A;82;77;76;80;77;73
700;81;Guangzhou R&F FC;israel;CSL;CF;4;4;Right;N\A;75;81;73;82;39;70
900;81;RB Leipzig;Austria;Bundesliga;CAM;3;4;Right;N\A;74;80;76;79;57;77
700;81;Crystal Palace;Serbia;Premier League;CDM;2;2;Right;N\A;55;67;76;68;78;84
1100;81;Borussia Mönchengladbach;France;Bundesliga;ST;4;3;Right;N\A;76;81;76;78;39;74
1000;81;Sevilla FC;Argentina;LaLiga Santander;CM;4;3;Left;N\A;56;78;80;80;58;72
1733;81;Borussia Mönchengladbach;Germany;Bundesliga;CB;2;3;Right;N\A;62;58;69;65;82;77
967;81;Villarreal CF;Spain;LaLiga Santander;ST;3;4;Left;N\A;76;79;66;78;45;69
1100;81;Watford;France;Premier League;CDM;3;3;Right;N\A;69;74;73;76;79;82
2300;81;Borussia Dortmund;Portugal;Bundesliga;LM;4;2;Left;N\A;73;75;82;85;66;57
2100;81;Valencia CF;Spain;LaLiga Santander;LB;4;3;Left;N\A;85;61;77;80;75;69
800;81;Lokomotiv Moscow;Portugal;League of Russia;CAM;4;4;Right;N\A;69;69;80;83;64;67
1900;81;Athletic Club;Spain;LaLiga Santander;CM;3;3;Right;N\A;42;69;73;75;78;79
1467;81;inter;Croatia;Serie A TiM;CDM;3;4;Right;N\A;64;73;79;80;76;73
950;81;Ajax;Holland;Eredivisie;CAM;3;3;Right;N\A;71;78;77;79;71;79
1533;81;Manchester United;Sweden;Premier League;CB;3;4;Right;N\A;74;50;72;73;82;78
1000;81;VfL Wolfsburg;Holland;Bundesliga;ST;3;3;Right;N\A;63;80;59;69;39;83
850;81;Sporting CP;Argentina;Liga NOS;LW;4;3;Left;N\A;76;74;81;86;76;84
800;81;Leicester City;Nigeria;Premier League;CDM;3;4;Right;N\A;71;62;67;74;83;82
3400;81;Ajax;Brazil;Eredivisie;LW;5;3;Left;N\A;87;73;73;87;36;65
1100;82;Athletic Club;Spain;LaLiga Santander;ST;3;3;Right;N\A;61;82;64;76;49;74
2200;82;Sevilla FC;Spain;LaLiga Santander;RM;4;2;Right;N\A;87;69;77;83;69;53
1333;82;Villarreal CF;Spain;LaLiga Santander;CM;4;5;Right;N\A;56;73;85;84;65;58
1500;82;Milan;Argentina;Serie A TiM;CDM;3;4;Right;N\A;55;63;81;81;77;68
3800;82;Chelsea;Brazil;Premier League;RW;4;4;Right;N\A;85;78;80;85;49;60
2000;82;inter;Chile;Serie A TiM;LW;4;3;Right;N\A;81;78;77;84;44;73
2967;82;Roma;Serbia;Serie A TiM;LB;3;3;Left;N\A;69;74;81;77;82;79
2000;82;Eintracht Frankfurt;Holland;Bundesliga;ST;2;3;Right;N\A;50;82;57;66;45;80
3000;82;Athletic Club;Spain;LaLiga Santander;CAM;4;3;Right;N\A;80;72;77;87;51;58
1400;82;Shanghai Greenland Shenhua FC;italy;CSL;LW;5;3;Right;N\A;87;78;71;84;42;60
4333;82;Liverpool;Switzerland;Premier League;RW;5;4;Left;N\A;80;77;81;85;46;69
1100;82;Real Sociedad;Brazil;LaLiga Santander;ST;4;4;Right;N\A;69;82;68;75;40;81
1900;82;Liverpool;Cameroon;Premier League;CB;2;2;Right;N\A;61;46;68;67;83;76
1267;82;Sporting CP;Uruguay;Liga NOS;CB;2;3;Right;N\A;54;43;55;60;83;85
950;82;Beijing Guoan;Congo DR;CSL;ST;3;4;Right;N\A;90;81;72;80;35;76
3467;82;Borussia Dortmund;Germany;Bundesliga;LWB;3;2;Left;N\A;90;52;76;80;74;76
1900;82;Bayer 04 Leverkusen;Germany;Bundesliga;ST;3;4;Left;N\A;76;84;79;79;41;83
3900;82;Valencia CF;Brazil;LaLiga Santander;CB;2;2;Right;N\A;71;49;69;65;83;81
3400;82;Bayer 04 Leverkusen;Germany;Bundesliga;RW;4;3;Right;N\A;92;76;74;84;34;71
1700;82;Manchester United;England;Premier League;CB;2;3;Right;N\A;50;53;64;70;81;84
7100;82;Borussia Dortmund;Belgium;Bundesliga;RM;4;4;Right;N\A;82;77;80;85;47;64
1200;82;Chelsea;Croatia;Premier League;CM;4;4;Right;N\A;76;68;81;86;67;70
1400;82;Manchester United;England;Premier League;CAM;4;3;Right;N\A;80;78;76;83;58;72
1400;82;RB Leipzig;Sweden;Bundesliga;CAM;4;4;Right;N\A;70;71;81;83;33;62
4600;82;Eintracht Frankfurt;Serbia;Bundesliga;LM;3;2;Left;N\A;87;76;77;81;67;78
1267;82;Torino;italy;Serie A TiM;ST;3;5;Right;N\A;77;81;57;77;41;82
1200;82;Ajax;Holland;Eredivisie;LW;5;4;Right;N\A;91;79;79;82;40;67
2000;82;Leicester City;England;Premier League;ST;3;3;Right;N\A;88;81;65;75;55;75
1433;82;Atletico Madrid;Ghana;LaLiga Santander;CM;3;3;Right;N\A;73;72;77;77;79;84
6767;82;Ajax;Argentina;Eredivisie;LB;3;2;Left;N\A;81;57;72;76;80;81
2000;82;Piemonte Calcio;italy;Serie A TiM;CB;2;3;Right;N\A;64;39;55;65;85;74
1600;82;Bayer 04 Leverkusen;Germany;Bundesliga;CM;4;4;Left;N\A;67;74;82;84;64;70
2900;82;Atletico Madrid;Argentina;LaLiga Santander;RM;4;4;Right;N\A;83;80;75;86;54;65
2600;82;Athletic Club;Spain;LaLiga Santander;ST;4;2;Right;N\A;94;80;72;80;41;82
2000;82;inter;italy;Serie A TiM;RM;4;4;Left;N\A;84;77;78;84;42;57
1700;82;Levante UD;Spain;LaLiga Santander;ST;4;4;Right;N\A;89;81;76;85;58;69
1233;82;Arsenal;Uruguay;Premier League;CDM;3;3;Right;N\A;75;67;77;80;81;75
1000;82;Wolverhampton Wanderers;Portugal;Premier League;CM;3;4;Right;N\A;62;74;83;76;70;73
2167;82;Real Sociedad;Spain;LaLiga Santander;LW;3;3;Left;N\A;75;82;79;82;39;61
2500;83;Vissel Kobe;Spain;Meiji Yasuda J1 League;CM;4;4;Right;N\A;64;70;86;87;62;60
4033;83;Valencia CF;Argentina;LaLiga Santander;CB;2;3;Right;N\A;43;60;67;62;82;81
6400;83;Cagliari;Belgium;Serie A TiM;CAM;3;3;Right;N\A;72;79;78;83;83;82
2267;83;Sevilla FC;Argentina;LaLiga Santander;CDM;4;4;Right;N\A;61;73;84;82;77;70
2167;83;Atletico Madrid;Spain;LaLiga Santander;ST;2;4;Right;N\A;73;82;64;76;49;85
1900;83;Everton;iceland;Premier League;CAM;3;4;Right;N\A;56;81;84;81;57;69
1700;83;Shanghai SiPG FC;Brazil;CSL;CAM;4;3;Right;N\A;74;76;83;81;55;50
3633;83;Real Sociedad;Spain;LaLiga Santander;CDM;3;3;Right;N\A;54;71;80;79;80;71
2033;83;Ajax;Holland;Eredivisie;CDM;3;3;Left;N\A;54;65;80;77;82;74
3433;83;Manchester City;Argentina;Premier League;CB;2;3;Right;N\A;56;57;63;61;83;78
3700;83;Real Betis;Spain;LaLiga Santander;CB;3;3;Right;N\A;73;61;73;73;82;74
2100;83;Valencia CF;Spain;LaLiga Santander;ST;4;3;Left;N\A;90;80;74;81;44;70
1667;83;Bayer 04 Leverkusen;Chile;Bundesliga;CM;3;4;Right;N\A;63;72;82;81;74;73
4500;83;AS Monaco Football Club SA;France;Ligue 1 Conforama;ST;4;5;Right;N\A;84;82;77;85;39;61
2733;83;Lazio;italy;Serie A TiM;CB;3;3;Left;N\A;56;50;61;64;86;82
3800;83;Borussia Dortmund;Spain;Bundesliga;ST;3;4;Right;N\A;79;84;68;81;36;63
7633;83;Everton;France;Premier League;LB;3;3;Left;N\A;78;69;79;79;80;76
2200;83;Atletico Madrid;Spain;LaLiga Santander;ST;3;4;Right;N\A;81;79;71;79;31;72
3500;83;Olympique de Marseille;France;Ligue 1 Conforama;RW;4;3;Left;N\A;83;80;81;83;41;69
1967;83;Napoli;Poland;Serie A TiM;ST;4;3;Left;N\A;69;85;64;76;39;74
2900;83;Real Betis;Portugal;LaLiga Santander;CDM;3;4;Right;N\A;42;57;77;74;79;85
5400;83;Dalian Yifang FC;Belgium;CSL;LM;4;4;Right;N\A;90;80;75;86;39;64
3600;83;Milan;italy;Serie A TiM;CB;2;3;Left;N\A;63;40;55;67;85;79
8800;83;RB Leipzig;Germany;Bundesliga;ST;3;4;Right;N\A;92;81;67;82;35;69
7833;83;Piemonte Calcio;italy;Serie A TiM;RM;5;3;Left;N\A;81;75;81;87;60;66
3300;83;Guangzhou Evergrande Taobao;Brazil;CSL;CAM;4;4;Left;N\A;77;82;80;81;57;72
4233;83;Bayer 04 Leverkusen;Germany;Bundesliga;CB;2;4;Right;N\A;71;27;59;58;83;81
3600;83;Atletico Madrid;France;LaLiga Santander;LM;4;2;Left;N\A;83;76;82;85;59;67
1700;83;TSG 1899 Hoffenheim;Croatia;Bundesliga;ST;4;4;Right;N\A;73;85;73;85;30;71
2700;83;Getafe CF;Togo;LaLiga Santander;CB;2;4;Right;N\A;72;37;61;62;83;79
2900;83;FC Bayern München;France;Bundesliga;CM;3;3;Right;N\A;69;77;79;78;76;79
2000;83;Real Betis;Spain;LaLiga Santander;ST;3;3;Right;N\A;67;83;63;77;35;82
3100;83;Valencia CF;Portugal;LaLiga Santander;LM;4;4;Right;N\A;90;79;76;83;36;70
3000;83;Tottenham Hotspur;Argentina;Premier League;CM;4;3;Left;N\A;77;78;82;84;65;72
1900;83;Napoli;Spain;Serie A TiM;CM;4;4;Left;N\A;65;78;78;82;74;69
3500;83;Borussia Dortmund;Switzerland;Bundesliga;CB;2;3;Right;N\A;78;45;68;72;83;80
10750;83;Liverpool;England;Premier League;RB;3;4;Right;N\A;80;62;82;78;78;70
16667;83;Manchester United;England;Premier League;ST;5;3;Right;N\A;92;82;73;83;45;77
6000;84;FC Porto;Portugal;Liga NOS;CB;2;3;Right;N\A;67;51;57;61;85;85
3700;84;Dalian Yifang FC;Slovakia;CSL;CM;3;5;Right;N\A;69;77;83;83;72;69
4700;84;FC Bayern München;Spain;Bundesliga;CDM;2;3;Right;N\A;48;55;69;64;86;83
8600;84;Liverpool;Holland;Premier League;CM;4;3;Right;N\A;77;73;78;85;76;78
6200;84;FC Bayern München;Croatia;Bundesliga;LM;4;5;Right;N\A;84;80;78;82;62;77
6433;84;FC Bayern München;Germany;Bundesliga;CB;2;4;Right;N\A;66;50;72;66;84;82
12583;84;Chelsea;Spain;Premier League;RB;2;3;Right;N\A;70;55;77;73;85;76
5000;84;Napoli;Spain;Serie A TiM;RM;3;3;Right;N\A;89;78;75;83;47;64
5800;84;Guangzhou Evergrande Taobao;Brazil;CSL;CM;4;3;Right;N\A;72;81;77;80;78;85
5600;84;FC Bayern München;Germany;Bundesliga;RM;4;4;Right;N\A;90;82;75;85;43;69
5467;84;FC Bayern München;Germany;Bundesliga;CM;3;4;Right;N\A;81;77;80;81;75;79
7333;84;Tottenham Hotspur;England;Premier League;CAM;4;3;Right;N\A;72;81;79;82;71;79
4533;84;Borussia Dortmund;Germany;Bundesliga;CAM;4;4;Right;N\A;82;78;81;85;40;68
5400;84;Bayer 04 Leverkusen;Germany;Bundesliga;CAM;4;4;Left;N\A;84;78;79;84;44;65
8033;85;RC Celta;Spain;LaLiga Santander;ST;3;3;Left;N\A;78;84;77;85;35;64
850;78;Borussia Mönchengladbach;Brazil;Bundesliga;CF;4;4;Right;N\A;62;76;80;83;44;62
650;78;RSC Anderlecht;France;Belgium Pro League;CAM;4;4;Right;N\A;72;72;76;80;37;51
6967;84;Piemonte Calcio;Brazil;Serie A TiM;LM;5;3;Left;N\A;94;73;79;91;43;61
4433;84;SL Benfica;Portugal;Liga NOS;RM;3;4;Right;N\A;77;77;84;81;63;68
5533;84;inter;Holland;Serie A TiM;CB;2;4;Right;N\A;66;41;62;68;86;74
3700;84;Ajax;Serbia;Eredivisie;CAM;4;3;Left;N\A;68;80;84;85;41;71
9300;84;West Ham United;Brazil;Premier League;LM;4;4;Right;N\A;89;77;79;88;55;61
800;78;Núñez;Argentina;SAF;CB;2;3;Left;N\A;68;53;68;68;77;77
900;78;Buenos Aires;Argentina;SAF;ST;4;3;Right;N\A;77;80;70;84;42;68
1033;78;Montpellier Herault SC;Brazil;Ligue 1 Conforama;CB;3;4;Right;N\A;36;51;67;66;80;71
700;78;BSC Young Boys;France;Raiffeisen Super League;ST;3;3;Right;N\A;47;79;69;71;44;79
650;78;Helsingborgs iF;Sweden;Allsvenskan;CB;2;3;Right;N\A;37;58;58;55;80;76
950;78;Galatasaray SK;Holland;Süper Lig;LM;4;3;Right;N\A;83;79;71;80;36;73
850;78;Vissel Kobe;Belgium;Meiji Yasuda J1 League;CB;2;3;Left;N\A;64;61;70;61;77;69
3300;78;Eintracht Frankfurt;Argentina;Bundesliga;CB;2;2;Right;N\A;75;56;61;54;78;77
900;78;Atalanta;italy;Serie A TiM;CB;2;2;Right;N\A;54;37;57;59;80;70
500;78;LA Galaxy;Mexico;Major League Soccer;CM;3;4;Right;N\A;72;67;78;78;68;70
800;78;Parma;Côte d'ivoire;Serie A TiM;LW;3;3;Right;N\A;90;70;71;79;35;59
800;78;SV Werder Bremen;Turkey;Bundesliga;CDM;3;3;Left;N\A;31;69;81;78;74;67
750;78;D. Alaves;Spain;LaLiga Santander;CM;2;3;Left;N\A;44;69;73;71;77;77
900;78;Levante UD;Spain;LaLiga Santander;RB;3;4;Right;N\A;74;66;71;74;78;72
800;78;Fenerbahçe SK;Nigeria;Süper Lig;RM;4;4;Right;N\A;77;69;74;80;73;70
800;78;Torino;Argentina;Serie A TiM;LM;4;5;Left;N\A;75;62;77;79;76;70
1200;78;Crystal Palace;England;Premier League;CB;2;3;Right;N\A;41;32;57;55;80;75
700;78;Lazio;Ecuador;Serie A TiM;CF;3;3;Left;N\A;74;76;71;75;44;81
500;78;Cagliari;Slovenia;Serie A TiM;CAM;4;4;Left;N\A;67;73;78;79;56;68
500;78;Royal Antwerp FC;Congo DR;Belgium Pro League;ST;3;3;Right;N\A;68;75;66;77;40;76
800;78;Genoa;Colombia;Serie A TiM;CB;2;2;Right;N\A;61;32;46;57;82;76
700;78;SD Eibar;Senegal;LaLiga Santander;CDM;3;3;Right;N\A;44;66;68;68;78;85
700;78;BSC Young Boys;Serbia;Raiffeisen Super League;LM;4;3;Left;N\A;83;75;75;80;31;54
1033;78;Stade Rennais FC;France;Ligue 1 Conforama;CB;2;4;Right;N\A;59;37;57;56;78;76
1000;78;Olympique Lyonnais;Brazil;Ligue 1 Conforama;CB;2;2;Right;N\A;51;49;58;56;77;87
2067;78;AS Monaco Football Club SA;Montenegro;Ligue 1 Conforama;ST;3;4;Right;N\A;67;80;76;80;35;63
733;78;Watford;Greece;Premier League;LB;3;2;Left;N\A;69;65;75;74;76;76
767;78;Al Nassr;Morocco;Saudi Professional League;RM;4;2;Right;N\A;79;75;76;79;53;74
700;78;Watford;England;Premier League;ST;2;3;Right;N\A;57;79;67;71;37;85
700;78;SL Benfica;Serbia;Liga NOS;CDM;2;3;Right;N\A;54;57;65;66;81;80
1433;78;Sport-Club Freiburg;Germany;Bundesliga;ST;3;4;Right;N\A;59;79;59;67;45;73
850;78;RCD Espanyol;Argentina;LaLiga Santander;LM;3;2;Left;N\A;84;72;75;79;47;54
800;78;Tianjin TEDA FC;Germany;CSL;ST;3;4;Right;N\A;59;79;53;65;36;82
733;78;Villarreal CF;Spain;LaLiga Santander;CM;3;3;Left;N\A;31;71;77;71;76;62
667;78;AS Monaco Football Club SA;Portugal;Ligue 1 Conforama;CM;3;4;Right;N\A;58;74;79;76;70;65
717;78;Athletic Club;Spain;LaLiga Santander;CM;2;3;Right;N\A;43;69;69;65;79;80
700;78;Burnley;England;Premier League;ST;3;4;Right;N\A;62;78;68;74;47;81
933;78;Atalanta;Brazil;Serie A TiM;CB;2;2;Right;N\A;64;47;58;63;80;67
800;78;Stade Rennais FC;France;Ligue 1 Conforama;CM;4;4;Right;N\A;54;75;80;77;62;69
900;78;VfL Wolfsburg;Spain;Bundesliga;CDM;2;3;Right;N\A;54;60;70;69;79;72
833;78;Tigres U.A.N.L.;Brazil;LiGA Bancomer MX;CDM;3;3;Right;N\A;72;64;75;75;73;72
700;78;Tianjin Quanjian FC;Brazil;CSL;ST;4;4;Right;N\A;83;75;68;81;33;71
733;78;AS Saint-etienne;Algeria;Ligue 1 Conforama;CAM;4;4;Left;N\A;71;77;79;78;40;59
900;78;VfL Wolfsburg;Switzerland;Bundesliga;CF;3;3;Right;N\A;71;77;71;80;44;68
700;78;Tottenham Hotspur;Kenya;Premier League;CDM;2;3;Right;N\A;51;65;67;70;79;82
833;78;Sevilla FC;Portugal;LaLiga Santander;CB;2;3;Right;N\A;39;53;67;62;78;73
1000;78;TSG 1899 Hoffenheim;Germany;Bundesliga;CDM;3;3;Right;N\A;64;67;79;78;75;67
933;78;Al Ahli;Brazil;Saudi Professional League;CDM;3;4;Right;N\A;68;63;70;73;78;84
900;78;TSG 1899 Hoffenheim;Germany;Bundesliga;CB;2;2;Left;N\A;53;31;51;59;81;74
483;78;Villarreal CF;Spain;LaLiga Santander;CM;3;4;Right;N\A;35;69;74;69;77;79
1133;78;Bayer 04 Leverkusen;Austria;Bundesliga;CDM;2;3;Right;N\A;68;49;69;69;78;81
4833;84;Real Betis;Spain;LaLiga Santander;CAM;4;3;Left;N\A;78;79;83;81;51;66
9000;84;Lazio;Spain;Serie A TiM;CAM;4;3;Right;N\A;71;76;84;85;49;59
3800;84;Atalanta;Slovenia;Serie A TiM;CF;4;4;Left;N\A;70;84;84;84;43;67
650;75;Aalborg BK;Denmark;Superliga;CAM;4;3;Right;N\A;81;68;70;77;33;58
867;75;Granada CF;Spain;LaLiga Santander;CAM;4;3;Left;N\A;75;66;74;77;49;52
717;75;independiente;Argentina;SAF;RM;3;3;Right;N\A;89;70;65;78;36;65
650;75;FC Red Bull Salzburg;Japan;Österreichische Fußball-Bundesliga;CAM;3;4;Right;N\A;89;72;67;79;41;65
500;75;Brighton & Hove Albion;Mali;Premier League;CM;4;3;Right;N\A;74;65;72;76;73;70
967;75;Portimonense SC;Brazil;Liga NOS;RW;4;3;Left;N\A;81;67;71;79;40;60
650;75;Desportivo Aves;Brazil;Liga NOS;CDM;3;3;Right;N\A;66;65;69;71;72;76
700;75;Valencia CF;Spain;LaLiga Santander;ST;3;3;Right;N\A;77;76;68;76;40;62
833;77;Crystal Palace;England;Premier League;CB;2;3;Right;N\A;41;58;51;57;78;74
